# BSM1-style influent (synthesised, not the canonical IWA file).
# Generated by scripts/generate_bsm1_influent.py at repo setup.
# Profile follows Copp 2002 Table 5.1 average composition plus a
# diurnal flow / load pattern. Replace with the official BSM1 file
# for published-EQI comparisons.
# Columns: t,SI,SS,XI,XS,XB_H,XB_A,XP,SO,SNO,SNH,SND,XND,SALK,Q
t,SI,SS,XI,XS,XB_H,XB_A,XP,SO,SNO,SNH,SND,XND,SALK,Q
6.98958,30.2106,70.0115,51.5593,203.809,28.3773,0,0,0,0,31.7923,7.00115,10.6679,7.05152,18581.8
7,30.4967,72.3542,52.0477,210.629,29.3269,0,0,0,0,32.8561,7.23542,11.0249,7.28747,19203.5
7.01042,28.17,68.3141,48.0768,198.868,27.6893,0,0,0,0,31.0215,6.83141,10.4093,6.88056,18131.3
7.02083,28.3888,70.2483,48.4502,204.498,28.4733,0,0,0,0,31.8998,7.02483,10.704,7.07537,18644.6
7.03125,32.0989,80.9004,54.7821,235.507,32.7908,0,0,0,0,36.7369,8.09004,12.3271,8.14824,21471.8
7.04167,30.4398,77.9915,51.9506,227.039,31.6118,0,0,0,0,35.416,7.79915,11.8839,7.85526,20699.7
7.05208,30.1595,78.4012,51.4722,228.232,31.7779,0,0,0,0,35.602,7.84012,11.9463,7.89652,20808.5
7.0625,29.9339,78.7936,51.0872,229.374,31.9369,0,0,0,0,35.7802,7.87936,12.0061,7.93604,20912.6
7.07292,30.5348,81.2242,52.1127,236.45,32.9221,0,0,0,0,36.884,8.12242,12.3765,8.18086,21557.7
7.08333,28.2661,75.8328,48.2408,220.755,30.7368,0,0,0,0,34.4357,7.58328,11.555,7.63784,20126.8
7.09375,28.5015,76.9683,48.6425,224.061,31.1971,0,0,0,0,34.9514,7.69683,11.728,7.75221,20428.2
7.10417,31.9568,86.7035,54.5395,252.401,35.143,0,0,0,0,39.3721,8.67035,13.2114,8.73272,23012
7.11458,30.2269,82.2434,51.5873,239.417,33.3352,0,0,0,0,37.3468,8.22434,12.5318,8.28351,21828.2
7.125,31.2755,85.1896,53.3768,247.994,34.5294,0,0,0,0,38.6847,8.51896,12.9807,8.58025,22610.2
7.13542,29.0915,79.1975,49.6495,230.55,32.1006,0,0,0,0,35.9637,7.91975,12.0677,7.97673,21019.8
7.14583,32.0651,87.1121,54.7244,253.59,35.3086,0,0,0,0,39.5577,8.71121,13.2736,8.77389,23120.4
7.15625,30.5179,82.6225,52.0839,240.521,33.4889,0,0,0,0,37.5189,8.26225,12.5895,8.32169,21928.9
7.16667,30.7219,82.7846,52.432,240.993,33.5546,0,0,0,0,37.5925,8.27846,12.6142,8.33802,21971.9
7.17708,30.8231,82.5787,52.6047,240.393,33.4711,0,0,0,0,37.499,8.25787,12.5829,8.31728,21917.2
7.1875,28.8045,76.6565,49.1597,223.153,31.0707,0,0,0,0,34.8098,7.66565,11.6805,7.7208,20345.4
7.19792,27.2014,71.8565,46.4238,209.18,29.1251,0,0,0,0,32.6301,7.18565,10.9491,7.23734,19071.4
7.20833,28.3878,74.3984,48.4485,216.58,30.1554,0,0,0,0,33.7844,7.43984,11.3364,7.49336,19746.1
7.21875,32.4458,84.3349,55.3741,245.505,34.1829,0,0,0,0,38.2965,8.43349,12.8504,8.49416,22383.3
7.22917,31.951,82.3567,54.5298,239.747,33.3811,0,0,0,0,37.3982,8.23567,12.549,8.29492,21858.3
7.23958,29.4796,75.3594,50.3119,219.377,30.545,0,0,0,0,34.2208,7.53594,11.4828,7.59016,20001.1
7.25,29.5475,74.9309,50.4277,218.13,30.3713,0,0,0,0,34.0262,7.49309,11.4175,7.547,19887.4
7.26042,31.5549,79.4217,53.8537,231.203,32.1915,0,0,0,0,36.0654,7.94217,12.1018,7.9993,21079.3
7.27083,29.7474,74.3595,50.7689,216.466,30.1397,0,0,0,0,33.7667,7.43595,11.3305,7.48944,19735.7
7.28125,28.0511,69.6958,47.8739,202.89,28.2494,0,0,0,0,31.6489,6.96958,10.6198,7.01972,18498
7.29167,31.8983,78.8511,54.4398,229.542,31.9602,0,0,0,0,35.8063,7.88511,12.0149,7.94183,20927.9
7.30208,30.7158,75.6219,52.4216,220.141,30.6514,0,0,0,0,34.34,7.56219,11.5228,7.61659,20070.8
7.3125,26.2255,64.3807,44.7582,187.417,26.095,0,0,0,0,29.2353,6.43807,9.80995,6.48438,17087.3
7.32292,29.5302,72.3712,50.3982,210.678,29.3338,0,0,0,0,32.8638,7.23712,11.0275,7.28918,19208
7.33333,30.2155,74.0159,51.5678,215.466,30.0004,0,0,0,0,33.6107,7.40159,11.2781,7.45484,19644.6
7.34375,30.7219,75.3113,52.432,219.237,30.5255,0,0,0,0,34.1989,7.53113,11.4755,7.58531,19988.4
7.35417,30.2282,74.2407,51.5895,216.12,30.0915,0,0,0,0,33.7127,7.42407,11.3124,7.47748,19704.2
7.36458,29.0464,71.5485,49.5725,208.283,29.0003,0,0,0,0,32.4902,7.15485,10.9021,7.20633,18989.7
7.375,29.8264,73.7568,50.9037,214.712,29.8954,0,0,0,0,33.493,7.37568,11.2386,7.42874,19575.8
7.38542,30.4422,75.6353,51.9547,220.18,30.6568,0,0,0,0,34.346,7.56353,11.5249,7.61794,20074.4
7.39583,29.598,73.9334,50.5139,215.226,29.967,0,0,0,0,33.5732,7.39334,11.2655,7.44653,19622.7
7.40625,29.4421,73.9749,50.2479,215.347,29.9838,0,0,0,0,33.592,7.39749,11.2719,7.45071,19633.7
7.41667,31.8781,80.5874,54.4053,234.596,32.664,0,0,0,0,36.5948,8.05874,12.2794,8.11671,21388.7
7.42708,28.5801,72.6999,48.7767,211.635,29.467,0,0,0,0,33.0131,7.26999,11.0776,7.32229,19295.3
7.4375,29.4758,75.4362,50.3054,219.601,30.5761,0,0,0,0,34.2556,7.54362,11.4945,7.59789,20021.5
7.44792,26.9531,69.3788,46,201.967,28.1209,0,0,0,0,31.505,6.93788,10.5715,6.98779,18413.8
7.45833,30.8115,79.7275,52.5849,232.093,32.3154,0,0,0,0,36.2043,7.97275,12.1484,8.03011,21160.5
7.46875,31.2424,81.2097,53.3204,236.408,32.9162,0,0,0,0,36.8774,8.12097,12.3742,8.17939,21553.9
7.47917,30.8227,80.4104,52.6041,234.081,32.5922,0,0,0,0,36.5144,8.04104,12.2525,8.09889,21341.7
7.48958,31.3765,82.0652,53.5492,238.898,33.263,0,0,0,0,37.2658,8.20652,12.5046,8.26556,21780.9
7.5,30.6611,80.301,52.3282,233.763,32.5479,0,0,0,0,36.4648,8.0301,12.2358,8.08787,21312.7
7.51042,30.5138,79.9123,52.0768,232.631,32.3904,0,0,0,0,36.2882,7.99123,12.1766,8.04872,21209.5
7.52083,30.7109,80.305,52.4133,233.774,32.5495,0,0,0,0,36.4666,8.0305,12.2364,8.08827,21313.8
7.53125,29.599,77.154,50.5157,224.601,31.2724,0,0,0,0,35.0357,7.7154,11.7563,7.77091,20477.5
7.54167,31.7825,82.4439,54.2421,240.001,33.4165,0,0,0,0,37.4378,8.24439,12.5623,8.3037,21881.4
7.55208,29.4771,75.9575,50.3077,221.118,30.7874,0,0,0,0,34.4924,7.59575,11.574,7.6504,20159.9
7.5625,27.8065,71.047,47.4564,206.824,28.797,0,0,0,0,32.2625,7.1047,10.8257,7.15582,18856.6
7.57292,31.2747,79.0844,53.3754,230.221,32.0548,0,0,0,0,35.9123,7.90844,12.0504,7.96534,20989.8
7.58333,32.7761,81.8709,55.9378,238.333,33.1842,0,0,0,0,37.1776,8.18709,12.475,8.24599,21729.4
7.59375,28.5598,70.3365,48.742,204.755,28.509,0,0,0,0,31.9398,7.03365,10.7175,7.08425,18668
7.60417,29.8476,72.3401,50.9398,210.588,29.3211,0,0,0,0,32.8497,7.23401,11.0228,7.28605,19199.8
7.61458,28.9718,68.9771,49.4453,200.798,27.9581,0,0,0,0,31.3226,6.89771,10.5103,6.94734,18307.2
7.625,29.4291,68.7093,50.2257,200.018,27.8495,0,0,0,0,31.2009,6.87093,10.4695,6.92036,18236.1
7.63542,30.0691,68.7331,51.318,200.088,27.8592,0,0,0,0,31.2118,6.87331,10.4731,6.92276,18242.5
7.64583,28.1373,62.8773,48.021,183.041,25.4857,0,0,0,0,28.5526,6.28773,9.58087,6.33297,16688.3
7.65625,29.5835,64.5453,50.4892,187.896,26.1617,0,0,0,0,29.3101,6.45453,9.83503,6.50096,17131
7.66667,27.801,59.1571,47.4471,172.211,23.9778,0,0,0,0,26.8633,5.91571,9.01401,5.95827,15700.9
7.67708,29.1477,60.4389,49.7453,175.942,24.4973,0,0,0,0,27.4453,6.04389,9.20932,6.08737,16041.1
7.6875,28.2209,56.9917,48.1637,165.907,23.1001,0,0,0,0,25.88,5.69917,8.68406,5.74017,15126.2
7.69792,28.4114,55.8682,48.4888,162.637,22.6447,0,0,0,0,25.3698,5.58682,8.51286,5.62701,14828
7.70833,27.4201,52.5089,46.797,152.857,21.2831,0,0,0,0,23.8443,5.25089,8.00099,5.28866,13936.4
7.71875,31.829,59.3897,54.3215,172.888,24.072,0,0,0,0,26.9689,5.93897,9.04945,5.98169,15762.6
7.72917,30.7636,55.9844,52.5032,162.975,22.6918,0,0,0,0,25.4225,5.59844,8.53057,5.63871,14858.8
7.73958,27.1238,48.2098,46.2913,140.342,19.5406,0,0,0,0,21.8921,4.82098,7.34592,4.85566,12795.4
7.75,29.1048,50.619,49.6721,147.356,20.5171,0,0,0,0,22.9861,5.0619,7.71302,5.09831,13434.8
7.76042,28.9943,49.4577,49.4837,143.975,20.0464,0,0,0,0,22.4588,4.94577,7.53607,4.98135,13126.6
7.77083,28.9636,48.5891,49.4312,141.447,19.6943,0,0,0,0,22.0643,4.85891,7.40372,4.89387,12896
7.78125,27.8297,46.0602,47.496,134.085,18.6693,0,0,0,0,20.916,4.60602,7.01839,4.63916,12224.8
7.79167,31.1316,51.0109,53.1312,148.497,20.6759,0,0,0,0,23.1641,5.10109,7.77275,5.13779,13538.8
7.80208,29.4062,47.8821,50.1866,139.389,19.4078,0,0,0,0,21.7433,4.78821,7.29599,4.82266,12708.4
7.8125,30.7022,49.8748,52.3985,145.19,20.2155,0,0,0,0,22.6482,4.98748,7.59963,5.02337,13237.3
7.82292,30.7901,50.1004,52.5485,145.846,20.3069,0,0,0,0,22.7506,5.01004,7.63401,5.04609,13297.2
7.83333,32.0632,52.4669,54.7211,152.735,21.2661,0,0,0,0,23.8253,5.24669,7.9946,5.28444,13925.3
7.84375,27.2777,45.0624,46.5539,131.18,18.2649,0,0,0,0,20.4629,4.50624,6.86635,4.53866,11960
7.85417,32.6079,54.5811,55.6508,158.89,22.123,0,0,0,0,24.7853,5.45811,8.31675,5.49738,14486.4
7.86458,31.9032,54.2902,54.4482,158.043,22.0051,0,0,0,0,24.6532,5.42902,8.27243,5.46808,14409.2
7.875,30.8596,53.5478,52.667,155.882,21.7042,0,0,0,0,24.3161,5.35478,8.1593,5.39331,14212.1
7.88542,33.5754,59.56,57.302,173.384,24.1411,0,0,0,0,27.0462,5.956,9.0754,5.99885,15807.8
7.89583,30.3075,55.0795,51.7247,160.341,22.325,0,0,0,0,25.0116,5.50795,8.39268,5.54757,14618.6
7.90625,31.2322,58.2472,53.303,169.562,23.609,0,0,0,0,26.4501,5.82472,8.87537,5.86663,15459.4
7.91667,28.8924,55.3625,49.3097,161.165,22.4397,0,0,0,0,25.1402,5.53625,8.43582,5.57608,14693.8
7.92708,31.7015,62.461,54.104,181.829,25.3169,0,0,0,0,28.3636,6.2461,9.51744,6.29104,16577.8
7.9375,30.2517,61.3097,51.6296,178.478,24.8503,0,0,0,0,27.8408,6.13097,9.34202,6.17508,16272.2
7.94792,29.3232,61.1261,50.0449,177.943,24.7759,0,0,0,0,27.7574,6.11261,9.31404,6.15659,16223.5
7.95833,33.1754,71.1053,56.6194,206.993,28.8207,0,0,0,0,32.2889,7.11053,10.8346,7.16168,18872.1
7.96875,29.5428,65.0584,50.4197,189.39,26.3697,0,0,0,0,29.5431,6.50584,9.91322,6.55265,17267.2
7.97917,30.0133,67.8435,51.2227,197.498,27.4986,0,0,0,0,30.8078,6.78435,10.3376,6.83316,18006.4
7.98958,29.7041,68.8377,50.695,200.392,27.9016,0,0,0,0,31.2593,6.88377,10.4891,6.9333,18270.2
8,28.8665,68.4865,49.2655,199.37,27.7592,0,0,0,0,31.0998,6.84865,10.4356,6.89793,18177
8.01042,30.7969,74.6846,52.5601,217.413,30.2714,0,0,0,0,33.9143,7.46846,11.38,7.52219,19822
8.02083,31.1076,76.9761,53.0903,224.083,31.2002,0,0,0,0,34.9549,7.69761,11.7292,7.75299,20430.2
8.03125,30.5316,76.9502,52.1072,224.008,31.1898,0,0,0,0,34.9432,7.69502,11.7252,7.75038,20423.4
8.04167,26.4591,67.7923,45.1569,197.349,27.4778,0,0,0,0,30.7845,6.77923,10.3298,6.82801,17992.8
8.05208,31.512,81.917,53.7805,238.467,33.2029,0,0,0,0,37.1986,8.1917,12.482,8.25064,21741.6
8.0625,29.4746,77.5847,50.3034,225.855,31.4469,0,0,0,0,35.2313,7.75847,11.8219,7.81429,20591.8
8.07292,28.1755,74.9483,48.0862,218.181,30.3783,0,0,0,0,34.0341,7.49483,11.4202,7.54875,19892
8.08333,30.9049,82.9123,52.7444,241.364,33.6063,0,0,0,0,37.6505,8.29123,12.6337,8.35088,22005.8
8.09375,30.8443,83.2951,52.6409,242.479,33.7615,0,0,0,0,37.8244,8.32951,12.692,8.38944,22107.4
8.10417,28.4354,77.1495,48.5297,224.588,31.2705,0,0,0,0,35.0336,7.71495,11.7556,7.77045,20476.2
8.11458,33.7087,91.7167,57.5294,266.995,37.175,0,0,0,0,41.6486,9.17167,13.9753,9.23766,24342.5
8.125,28.1856,76.7732,48.1034,223.493,31.118,0,0,0,0,34.8628,7.67732,11.6982,7.73255,20376.4
8.13542,27.4005,74.594,46.7635,217.149,30.2347,0,0,0,0,33.8732,7.4594,11.3662,7.51306,19798
8.14583,28.2687,76.7985,48.2453,223.567,31.1283,0,0,0,0,34.8743,7.67985,11.7021,7.7351,20383.1
8.15625,32.1312,86.9902,54.8372,253.235,35.2592,0,0,0,0,39.5023,8.69902,13.2551,8.76161,23088.1
8.16667,29.7362,80.1286,50.7498,233.261,32.478,0,0,0,0,36.3865,8.01286,12.2095,8.07051,21266.9
8.17708,29.4419,78.8784,50.2475,229.621,31.9713,0,0,0,0,35.8187,7.88784,12.019,7.94458,20935.1
8.1875,29.9068,79.59,51.0409,231.693,32.2597,0,0,0,0,36.1419,7.959,12.1275,8.01626,21124
8.19792,29.1051,76.8852,49.6727,223.819,31.1634,0,0,0,0,34.9136,7.68852,11.7153,7.74384,20406.1
8.20833,28.9646,75.9101,49.4329,220.98,30.7682,0,0,0,0,34.4708,7.59101,11.5667,7.64562,20147.3
8.21875,29.0382,75.4776,49.5585,219.721,30.5929,0,0,0,0,34.2744,7.54776,11.5008,7.60206,20032.5
8.22917,31.0619,80.0649,53.0124,233.075,32.4522,0,0,0,0,36.3575,8.00649,12.1998,8.06409,21250
8.23958,31.5307,80.6026,53.8124,234.641,32.6701,0,0,0,0,36.6017,8.06026,12.2817,8.11825,21392.7
8.25,28.4174,72.065,48.499,209.787,29.2097,0,0,0,0,32.7248,7.2065,10.9808,7.25834,19126.8
8.26042,30.3588,76.4112,51.8124,222.439,30.9713,0,0,0,0,34.6984,7.64112,11.6431,7.6961,20280.3
8.27083,31.1823,77.9463,53.2178,226.908,31.5935,0,0,0,0,35.3955,7.79463,11.877,7.85071,20687.7
8.28125,28.3774,70.5064,48.4307,205.25,28.5779,0,0,0,0,32.017,7.05064,10.7434,7.10137,18713.1
8.29167,29.2462,72.295,49.9134,210.457,29.3029,0,0,0,0,32.8292,7.2295,11.0159,7.28151,19187.8
8.30208,28.4429,70.0261,48.5426,203.852,28.3833,0,0,0,0,31.7989,7.00261,10.6702,7.05299,18585.6
8.3125,28.0635,68.8927,47.895,200.552,27.9238,0,0,0,0,31.2842,6.88927,10.4975,6.93883,18284.8
8.32292,30.1528,73.897,51.4608,215.12,29.9522,0,0,0,0,33.5567,7.3897,11.26,7.44286,19613
8.33333,28.8958,70.7832,49.3155,206.055,28.6901,0,0,0,0,32.1427,7.07832,10.7855,7.12924,18786.6
8.34375,30.9467,75.8624,52.8157,220.842,30.7489,0,0,0,0,34.4492,7.58624,11.5595,7.64082,20134.7
8.35417,29.9559,73.5717,51.1247,214.173,29.8204,0,0,0,0,33.409,7.35717,11.2104,7.4101,19526.7
8.36458,30.6189,75.4221,52.2563,219.56,30.5704,0,0,0,0,34.2492,7.54221,11.4924,7.59647,20017.8
8.375,29.5616,73.102,50.4518,212.806,29.63,0,0,0,0,33.1957,7.3102,11.1389,7.36279,19402
8.38542,29.0475,72.1701,49.5744,210.093,29.2522,0,0,0,0,32.7725,7.21701,10.9969,7.26893,19154.7
8.39583,29.864,74.5979,50.9679,217.16,30.2363,0,0,0,0,33.8749,7.45979,11.3668,7.51345,19799
8.40625,29.9925,75.3577,51.1872,219.372,30.5443,0,0,0,0,34.22,7.53577,11.4826,7.58998,20000.7
8.41667,28.9412,73.1629,49.393,212.983,29.6547,0,0,0,0,33.2233,7.31629,11.1481,7.36893,19418.2
8.42708,30.6399,77.9394,52.2921,226.888,31.5907,0,0,0,0,35.3924,7.79394,11.876,7.85001,20685.9
8.4375,31.1199,79.6438,53.1113,231.849,32.2815,0,0,0,0,36.1663,7.96438,12.1357,8.02168,21138.3
8.44792,30.2371,77.8321,51.6047,226.575,31.5472,0,0,0,0,35.3436,7.78321,11.8596,7.8392,20657.4
8.45833,32.5702,84.2785,55.5865,245.341,34.1601,0,0,0,0,38.2709,8.42785,12.8419,8.48848,22368.4
8.46875,29.0515,75.5147,49.5812,219.829,30.6079,0,0,0,0,34.2913,7.55147,11.5065,7.6058,20042.4
8.47917,30.7809,80.3012,52.5327,233.763,32.548,0,0,0,0,36.4648,8.03012,12.2358,8.08789,21312.8
8.48958,29.3869,76.8613,50.1536,223.749,31.1537,0,0,0,0,34.9028,7.68613,11.7117,7.74143,20399.8
8.5,30.3519,79.4915,51.8007,231.406,32.2198,0,0,0,0,36.0971,7.94915,12.1124,8.00634,21097.8
8.51042,28.7551,68.0896,49.0753,219.223,30.5235,0,0,0,0,30.9195,7.53065,11.4748,7.58483,27968.1
8.52083,31.6727,67.6362,54.0547,241.095,33.5689,0,0,0,0,30.7137,8.28199,12.6196,8.34157,38772.4
8.53125,30.264,58.1795,51.6506,229.648,31.9749,0,0,0,0,26.4193,7.88874,12.0204,7.9455,43837.9
8.54167,31.7884,54.9728,54.2521,240.045,33.4227,0,0,0,0,24.9632,8.24592,12.5646,8.30524,52282
8.55208,28.1009,43.7483,47.9588,210.794,29.3499,0,0,0,0,19.8662,7.24111,11.0336,7.2932,50916
8.5625,29.2597,41.1181,49.9366,217.633,30.3021,0,0,0,0,18.6718,7.47602,11.3915,7.5298,57046
8.57292,28.6612,36.5398,48.915,210.982,29.3761,0,0,0,0,16.5927,7.24756,11.0434,7.2997,58976.3
8.58333,29.2021,34.0403,49.8382,212.344,29.5657,0,0,0,0,15.4577,7.29435,11.1147,7.34683,62382
8.59375,28.9611,31.2046,49.4269,207.632,28.9096,0,0,0,0,14.17,7.13248,10.8681,7.1838,63298.3
8.60417,29.8192,30.113,50.8914,210.388,29.2933,0,0,0,0,13.6744,7.22713,11.0123,7.27913,65803.3
8.61458,29.9741,28.8427,51.1558,207.745,28.9253,0,0,0,0,13.0975,7.13634,10.8739,7.18768,65963.2
8.625,29.9385,27.9594,51.0951,203.48,28.3316,0,0,0,0,12.6964,6.98986,10.6507,7.04014,64931.3
8.63542,29.1667,26.9459,49.7779,194.083,27.0231,0,0,0,0,12.2362,6.66703,10.1588,6.715,61625.2
8.64583,30.2811,28.195,51.6798,196.987,27.4275,0,0,0,0,12.8034,6.76681,10.3109,6.81549,61612.1
8.65625,31.3134,29.8898,53.4416,198.884,27.6916,0,0,0,0,13.573,6.83196,10.4101,6.88111,60631.2
8.66667,28.6466,28.4463,48.8902,177.449,24.707,0,0,0,0,12.9175,6.09563,9.28816,6.13948,52130.4
8.67708,30.0013,31.3637,51.2023,181.095,25.2148,0,0,0,0,14.2423,6.2209,9.47904,6.26566,50622
8.6875,29.8889,33.1981,51.0104,175.713,24.4654,0,0,0,0,15.0753,6.03602,9.19733,6.07945,46058.1
8.69792,30.7025,36.4756,52.399,175.752,24.4708,0,0,0,0,16.5636,6.03734,9.19935,6.08078,42451.7
8.70833,29.9042,38.1772,51.0365,166.705,23.2112,0,0,0,0,17.3363,5.72658,8.72583,5.76778,36308.5
8.71875,29.9765,41.2506,51.1599,162.825,22.671,0,0,0,0,18.7319,5.5933,8.52275,5.63354,31082.1
8.72917,28.5134,42.3763,48.6628,151.054,21.032,0,0,0,0,19.2431,5.18894,7.90659,5.22627,24292.2
8.73958,30.0326,48.2642,51.2556,155.393,21.6361,0,0,0,0,21.9168,5.33798,8.1337,5.37638,19824.7
8.75,28.6172,49.771,48.84,144.887,20.1733,0,0,0,0,22.601,4.9771,7.5838,5.0129,13209.7
8.76042,30.7736,52.4926,52.5202,152.81,21.2765,0,0,0,0,23.8369,5.24926,7.99852,5.28703,13932.1
8.77083,29.8452,50.068,50.9358,145.752,20.2938,0,0,0,0,22.7359,5.0068,7.62907,5.04282,13288.6
8.78125,30.0598,49.7512,51.302,144.83,20.1654,0,0,0,0,22.5921,4.97512,7.5808,5.01092,13204.5
8.79167,28.6632,46.9664,48.9186,136.723,19.0366,0,0,0,0,21.3275,4.69664,7.15646,4.73043,12465.3
8.80208,31.2056,50.8121,53.2576,147.918,20.5954,0,0,0,0,23.0738,5.08121,7.74245,5.11777,13486
8.8125,31.0385,50.4211,52.9723,146.78,20.4369,0,0,0,0,22.8962,5.04211,7.68287,5.07838,13382.3
8.82292,31.2923,50.9175,53.4055,148.225,20.6381,0,0,0,0,23.1217,5.09175,7.75851,5.12838,13514
8.83333,33.3411,54.5581,56.9021,158.823,22.1137,0,0,0,0,24.7749,5.45581,8.31324,5.49506,14480.3
8.84375,29.9212,49.4295,51.0656,143.893,20.035,0,0,0,0,22.446,4.94295,7.53178,4.97851,13119.1
8.85417,31.8051,53.2373,54.2807,154.978,21.5784,0,0,0,0,24.1751,5.32373,8.11199,5.36204,14129.7
8.86458,29.8143,50.7354,50.883,147.695,20.5643,0,0,0,0,23.039,5.07354,7.73076,5.11004,13465.7
8.875,30.5911,53.082,52.2089,154.526,21.5154,0,0,0,0,24.1046,5.3082,8.08832,5.34639,14088.5
8.88542,30.548,54.1897,52.1353,157.75,21.9644,0,0,0,0,24.6076,5.41897,8.2571,5.45795,14382.5
8.89583,30.3969,55.242,51.8774,160.814,22.3909,0,0,0,0,25.0854,5.5242,8.41745,5.56394,14661.8
8.90625,30.9874,57.7906,52.8851,168.233,23.4239,0,0,0,0,26.2428,5.77906,8.80579,5.82064,15338.2
8.91667,29.5441,56.6113,50.4219,164.8,22.9459,0,0,0,0,25.7072,5.66113,8.6261,5.70186,15025.2
8.92708,30.0614,59.2295,51.3048,172.422,24.0071,0,0,0,0,26.8961,5.92295,9.02504,5.96556,15720.1
8.9375,30.803,62.4269,52.5704,181.73,25.3031,0,0,0,0,28.3481,6.24269,9.51224,6.2876,16568.7
8.94792,32.6218,68.0023,55.6745,197.96,27.5629,0,0,0,0,30.8799,6.80023,10.3618,6.84915,18048.5
8.95833,28.7365,61.5912,49.0436,179.297,24.9644,0,0,0,0,27.9686,6.15912,9.38491,6.20343,16346.9
8.96875,27.2908,60.0991,46.5763,174.953,24.3596,0,0,0,0,27.2911,6.00991,9.15755,6.05315,15950.9
8.97917,29.2739,66.1721,49.9607,192.632,26.8211,0,0,0,0,30.0488,6.61721,10.0829,6.66482,17562.7
8.98958,30.1349,69.8361,51.4302,203.298,28.3062,0,0,0,0,31.7126,6.98361,10.6412,7.03385,18535.2
9,30.2625,71.7985,51.6479,209.011,29.1016,0,0,0,0,32.6038,7.17985,10.9402,7.23151,19056.1
9.01042,30.1383,73.0875,51.4361,212.763,29.6241,0,0,0,0,33.1891,7.30875,11.1366,7.36133,19398.2
9.02083,31.7742,78.6255,54.2279,228.885,31.8688,0,0,0,0,35.7039,7.86255,11.9805,7.91912,20868
9.03125,31.4641,79.3005,53.6987,230.85,32.1424,0,0,0,0,36.0104,7.93005,12.0833,7.9871,21047.1
9.04167,29.9261,76.6752,51.0739,223.208,31.0783,0,0,0,0,34.8183,7.66752,11.6833,7.72269,20350.4
9.05208,29.2957,76.1556,49.998,221.695,30.8677,0,0,0,0,34.5823,7.61556,11.6041,7.67035,20212.5
9.0625,29.481,77.6014,50.3142,225.904,31.4537,0,0,0,0,35.2389,7.76014,11.8244,7.81597,20596.2
9.07292,29.4655,78.3799,50.2879,228.17,31.7692,0,0,0,0,35.5924,7.83799,11.9431,7.89438,20802.8
9.08333,29.6616,79.5767,50.6225,231.654,32.2543,0,0,0,0,36.1358,7.95767,12.1254,8.01492,21120.5
9.09375,27.641,74.6447,47.174,217.297,30.2553,0,0,0,0,33.8962,7.46447,11.3739,7.51817,19811.5
9.10417,29.3084,79.5182,50.0197,231.484,32.2306,0,0,0,0,36.1093,7.95182,12.1165,8.00902,21104.9
9.11458,29.3627,79.8919,50.1123,232.572,32.3821,0,0,0,0,36.279,7.98919,12.1735,8.04667,21204.1
9.125,29.7167,80.9437,50.7165,235.634,32.8084,0,0,0,0,36.7566,8.09437,12.3337,8.15261,21483.3
9.13542,29.6185,80.6323,50.549,234.727,32.6822,0,0,0,0,36.6152,8.06323,12.2863,8.12124,21400.6
9.14583,31.008,84.2404,52.9203,245.23,34.1446,0,0,0,0,38.2536,8.42404,12.836,8.48464,22358.2
9.15625,29.2021,79.0601,49.8382,230.15,32.0449,0,0,0,0,35.9013,7.90601,12.0467,7.96289,20983.4
9.16667,29.3421,79.0667,50.0772,230.169,32.0476,0,0,0,0,35.9042,7.90667,12.0477,7.96355,20985.1
9.17708,30.8129,82.5514,52.5874,240.314,33.46,0,0,0,0,37.4867,8.25514,12.5787,8.31453,21910
9.1875,29.647,78.8988,50.5976,229.681,31.9795,0,0,0,0,35.828,7.88988,12.0221,7.94664,20940.5
9.19792,30.3247,80.107,51.7541,233.198,32.4693,0,0,0,0,36.3766,8.0107,12.2062,8.06833,21261.2
9.20833,31.004,81.2549,52.9135,236.539,32.9345,0,0,0,0,36.8979,8.12549,12.3811,8.18395,21565.9
9.21875,30.633,79.6228,52.2802,231.788,32.273,0,0,0,0,36.1568,7.96228,12.1325,8.01957,21132.7
9.22917,30.3752,78.2949,51.8404,227.923,31.7348,0,0,0,0,35.5538,7.82949,11.9301,7.88582,20780.3
9.23958,29.7053,75.9364,50.6971,221.057,30.7788,0,0,0,0,34.4828,7.59364,11.5707,7.64827,20154.3
9.25,31.0228,78.6724,52.9456,229.021,31.8878,0,0,0,0,35.7252,7.86724,11.9876,7.92383,20880.4
9.26042,30.2633,76.1708,51.6494,221.739,30.8738,0,0,0,0,34.5892,7.61708,11.6065,7.67188,20216.5
9.27083,29.2427,73.0979,49.9076,212.794,29.6283,0,0,0,0,33.1938,7.30979,11.1382,7.36238,19400.9
9.28125,29.7738,73.976,50.8139,215.35,29.9842,0,0,0,0,33.5925,7.3976,11.272,7.45082,19634
9.29167,28.1728,69.6418,48.0816,202.733,28.2275,0,0,0,0,31.6244,6.96418,10.6116,7.01428,18483.6
9.30208,28.5577,70.3087,48.7384,204.674,28.4978,0,0,0,0,31.9272,7.03087,10.7132,7.08145,18660.6
9.3125,27.1756,66.7132,46.3798,194.207,27.0404,0,0,0,0,30.2945,6.67132,10.1654,6.71931,17706.4
9.32292,28.9801,71.023,49.4594,206.754,28.7873,0,0,0,0,32.2516,7.1023,10.8221,7.1534,18850.2
